Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,Primary_Coach,Combined_Coach,WAR_Percentile,Background,OC_Years,DC_Years
GNB,2017,0.4375,0.28258848,0.26055926,0.1769407391548156,0.022029221,0.1549115180969238,0.1769407391548156,Mike McCarthy,Mike McCarthy,92.98871063576944,Offensive,6,0
GNB,2007,0.8125,0.6457614,0.6589085,0.153591513633728,-0.013147116,0.1667386293411255,0.153591513633728,Mike McCarthy,Mike McCarthy,90.01782531194296,Offensive,6,0
GNB,2013,0.5312,0.4554943,0.38479263,0.1464073740959167,0.07070169,0.0757056855678558,0.1464073740959167,Mike McCarthy,Mike McCarthy,88.47296494355318,Offensive,6,0
DAL,2020,0.375,0.26902178,0.25290194,0.1220980584621429,0.016119838,0.1059782207012176,0.1220980584621429,Mike McCarthy,Mike McCarthy,83.3630421865716,Offensive,6,0
DAL,2024,0.4118,0.32613084,0.29436544,0.1174345641613006,0.0317654,0.0856691627979278,0.1174345641613006,Mike McCarthy,Mike McCarthy,82.29352346999406,Offensive,6,0
GNB,2006,0.5,0.4209205,0.43376508,0.0662349164485931,-0.012844592,0.0790795087814331,0.0662349164485931,Mike McCarthy,Mike McCarthy,67.20142602495544,Offensive,6,0
DAL,2021,0.7059,0.6886886,0.65920633,0.0466936692237853,0.029482245,0.0172114237785339,0.0466936692237853,Mike McCarthy,Mike McCarthy,61.61616161616161,Offensive,6,0
DAL,2023,0.7059,0.6715335,0.66138726,0.0445127352714538,0.01014626,0.0343664750099181,0.0445127352714538,Mike McCarthy,Mike McCarthy,60.84373143196673,Offensive,6,0
GNB,2014,0.75,0.7499726,0.71939206,0.0306079387664794,0.03058052,2.7418136596679688e-05,0.0306079387664794,Mike McCarthy,Mike McCarthy,55.73380867498514,Offensive,6,0
GNB,2012,0.6875,0.71459746,0.68007326,0.0074267387390136,0.034524202,-0.027097463607788,0.0074267387390136,Mike McCarthy,Mike McCarthy,48.24717765894236,Offensive,6,0
GNB,2010,0.625,0.67380166,0.6225567,0.0024433135986328,0.051244974,-0.0488016605377197,0.0024433135986328,Mike McCarthy,Mike McCarthy,46.524064171122994,Offensive,6,0
GNB,2016,0.625,0.65860957,0.62688893,-0.0018889307975769,0.03172064,-0.0336095690727233,-0.0018889307975769,Mike McCarthy,Mike McCarthy,45.03862150920974,Offensive,6,0
GNB,2018,0.4062,0.46329615,0.4338169,-0.027616909790039,0.029479235,-0.0570961452007293,-0.027616909790039,Mike McCarthy,Joe Philbin / Mike McCarthy,35.82887700534759,Offensive,6,0
GNB,2015,0.625,0.69282126,0.6529616,-0.0279616117477417,0.039859653,-0.0678212642669677,-0.0279616117477417,Mike McCarthy,Mike McCarthy,35.650623885918,Offensive,6,0
GNB,2009,0.6875,0.73864424,0.74879783,-0.0612978339195251,-0.010153592,-0.0511442422866821,-0.0612978339195251,Mike McCarthy,Mike McCarthy,25.37136066547832,Offensive,6,0
GNB,2008,0.375,0.65292203,0.6365796,-0.2615795731544494,0.016342461,-0.2779220342636108,-0.2615795731544494,Mike McCarthy,Mike McCarthy,1.0101010101010102,Offensive,6,0
PHI,1974,0.5,0.44216174,0.4901143,0.0098856985569,-0.047952563,0.0578382611274719,0.0098856985569,Mike McCormack,Mike McCormack,49.13844325609031,Other,0,0
CLT,1980,0.4375,0.4715298,0.45529768,-0.0177976787090301,0.016232133,-0.0340298116207122,-0.0177976787090301,Mike McCormack,Mike McCormack,38.859180035650624,Other,0,0
PHI,1973,0.3929,0.38703898,0.45089632,-0.0579963227272033,-0.06385735,0.0058610240459442,-0.0579963227272033,Mike McCormack,Mike McCormack,26.3220439691028,Other,0,0
PHI,1975,0.2857,0.3922213,0.5236902,-0.2379902236938476,-0.13146892,-0.1065213017940521,-0.2379902236938476,Mike McCormack,Mike McCormack,2.0202020202020203,Other,0,0
CLT,1981,0.125,0.26848465,0.39314643,-0.2681464254856109,-0.12466177,-0.1434846520423889,-0.2681464254856109,Mike McCormack,Mike McCormack,0.7130124777183601,Other,0,0
SDG,2014,0.5625,0.36384863,0.30400044,0.2584995627403259,0.05984819,0.198651373386383,0.2584995627403259,Mike McCoy,Mike McCoy,98.87106357694591,Offensive,6,0
SDG,2013,0.5625,0.44969827,0.46039662,0.1021033823490142,-0.010698348,0.1128017306327819,0.1021033823490142,Mike McCoy,Mike McCoy,78.84729649435532,Offensive,6,0
SDG,2016,0.3125,0.42554235,0.40753454,-0.0950345396995544,0.018007815,-0.1130423545837402,-0.0950345396995544,Mike McCoy,Mike McCoy,17.231134878193703,Offensive,6,0
SDG,2015,0.25,0.39742818,0.35085166,-0.1008516550064086,0.04657653,-0.1474281847476959,-0.1008516550064086,Mike McCoy,Mike McCoy,16.22103386809269,Offensive,6,0
MIA,2022,0.5294,0.46561754,0.29797125,0.231428751373291,0.16764629,0.0637824625015258,0.231428751373291,Mike McDaniel,Mike McDaniel,97.56387403446227,Offensive,1,0
MIA,2023,0.6471,0.613302,0.5290901,0.1180098935127258,0.084211886,0.0337980075836181,0.1180098935127258,Mike McDaniel,Mike McDaniel,82.47177658942365,Offensive,1,0
MIA,2024,0.4706,0.49134418,0.44119963,0.0294003695011139,0.050144553,-0.0207441836833953,0.0294003695011139,Mike McDaniel,Mike McDaniel,55.377302436125966,Offensive,1,0
OTI,2016,0.5625,0.51360774,0.5495236,0.0129764080047607,-0.03591585,0.0488922595977783,0.0129764080047607,Mike Mularkey,Mike Mularkey,50.38621509209744,Offensive,8,0
BUF,2004,0.5625,0.53719944,0.578687,-0.0161870121955871,-0.041487575,0.0253005623817443,-0.0161870121955871,Mike Mularkey,Mike Mularkey,39.869281045751634,Offensive,8,0
OTI,2017,0.5625,0.5592612,0.5809478,-0.0184478163719177,-0.021686614,0.0032387971878051,-0.0184478163719177,Mike Mularkey,Mike Mularkey,38.6215092097445,Offensive,8,0
BUF,2005,0.3125,0.39436752,0.3853778,-0.0728777945041656,0.008989722,-0.081867516040802,-0.0728777945041656,Mike Mularkey,Mike Mularkey,22.5787284610814,Offensive,8,0
JAX,2012,0.125,0.21303535,0.2269149,-0.1019148975610733,-0.0138795525,-0.0880353450775146,-0.1019148975610733,Mike Mularkey,Mike Mularkey,16.0427807486631,Offensive,8,0
OTI,2011,0.5625,0.53029567,0.56770205,-0.0052020549774169,-0.037406385,0.0322043299674987,-0.0052020549774169,Mike Munchak,Mike Munchak,44.08793820558527,Other,0,0
OTI,2012,0.375,0.3579694,0.38838372,-0.0133837163448333,-0.030414313,0.0170305967330932,-0.0133837163448333,Mike Munchak,Mike Munchak,41.11705288175877,Other,0,0
OTI,2013,0.4375,0.4298142,0.45597336,-0.0184733569622039,-0.026159167,0.0076858103275299,-0.0184733569622039,Mike Munchak,Mike Munchak,38.56209150326798,Other,0,0
SFO,2005,0.25,0.24719599,0.25932205,-0.0093220472335815,-0.012126058,0.002804011106491,-0.0093220472335815,Mike Nolan,Mike Nolan,42.36482471776589,Defensive,0,18
SFO,2007,0.3125,0.32167426,0.3805778,-0.068077802658081,-0.058903545,-0.0091742575168609,-0.068077802658081,Mike Nolan,Mike Nolan,23.648247177658945,Defensive,0,18
SFO,2008,0.4375,0.43012375,0.5091511,-0.0716511011123657,-0.079027355,0.0073762536048889,-0.0716511011123657,Mike Nolan,Mike Nolan / Mike Singletary,22.875816993464053,Defensive,0,18
SFO,2006,0.4375,0.4212254,0.5264949,-0.0889949202537536,-0.10526952,0.0162746012210845,-0.0889949202537536,Mike Nolan,Mike Nolan,18.59774212715389,Defensive,0,18
CLE,2014,0.4375,0.4065984,0.429391,0.0081090033054351,-0.022792608,0.0309016108512878,0.0081090033054351,Mike Pettine,Mike Pettine,48.3065953654189,Defensive,0,8
CLE,2015,0.1875,0.27752417,0.30076373,-0.113263726234436,-0.023239553,-0.0900241732597351,-0.113263726234436,Mike Pettine,Mike Pettine,12.834224598930485,Defensive,0,8
SDG,1999,0.5,0.41116714,0.3873189,0.1126810908317565,0.023848236,0.0888328552246093,0.1126810908317565,Mike Riley,Mike Riley,81.16458704693999,Defensive,1,6
SDG,2000,0.0625,0.21938525,0.28208277,-0.2195827662944793,-0.062697515,-0.1568852514028549,-0.2195827662944793,Mike Riley,Mike Riley,2.4955436720142603,Defensive,1,6
SDG,2001,0.3125,0.45317975,0.5500108,-0.2375108003616333,-0.09683105,-0.1406797468662262,-0.2375108003616333,Mike Riley,Mike Riley,2.0796197266785503,Defensive,1,6
DEN,1998,0.875,0.8113222,0.7018117,0.1731883287429809,0.10951054,0.0636777877807617,0.1731883287429809,Mike Shanahan,Mike Shanahan,92.51336898395722,Offensive,12,0
DEN,2003,0.625,0.50652117,0.49395037,0.131049633026123,0.012570798,0.1184788346290588,0.131049633026123,Mike Shanahan,Mike Shanahan,85.26440879382055,Offensive,12,0
DEN,2004,0.625,0.5970361,0.5326821,0.0923178791999816,0.064354,0.0279638767242431,0.0923178791999816,Mike Shanahan,Mike Shanahan,76.29233511586453,Offensive,12,0
DEN,2002,0.5625,0.53403443,0.4740529,0.088447093963623,0.059981525,0.0284655690193176,0.088447093963623,Mike Shanahan,Mike Shanahan,74.92572786690434,Offensive,12,0
DEN,2005,0.8125,0.7578697,0.7258372,0.0866628289222717,0.03203255,0.0546302795410156,0.0866628289222717,Mike Shanahan,Mike Shanahan,74.21271538918597,Offensive,12,0
RAI,1989,0.5,0.41284755,0.4208096,0.0791904032230377,-0.007962048,0.0871524512767791,0.0791904032230377,Mike Shanahan,Art Shell / Mike Shanahan,72.0736779560309,Offensive,12,0
DEN,1996,0.8125,0.75860655,0.7368834,0.0756165981292724,0.021723151,0.0538934469223022,0.0756165981292724,Mike Shanahan,Mike Shanahan,70.70707070707071,Offensive,12,0
DEN,1997,0.75,0.7675528,0.7109855,0.0390145182609558,0.05656731,-0.0175527930259704,0.0390145182609558,Mike Shanahan,Mike Shanahan,58.34818775995247,Offensive,12,0
DEN,2008,0.5,0.4859912,0.46675876,0.0332412421703338,0.019232452,0.0140087902545928,0.0332412421703338,Mike Shanahan,Mike Shanahan,56.62507427213309,Offensive,12,0
DEN,2000,0.6875,0.6801723,0.655533,0.0319669842720031,0.024639308,0.0073276758193969,0.0319669842720031,Mike Shanahan,Mike Shanahan,56.209150326797385,Offensive,12,0
RAI,1988,0.4375,0.38832065,0.40627623,0.0312237739562988,-0.017955571,0.0491793453693389,0.0312237739562988,Mike Shanahan,Mike Shanahan,55.85264408793821,Offensive,12,0
DEN,2006,0.5625,0.577046,0.54556245,0.0169375538825988,0.03148353,-0.0145459771156311,0.0169375538825988,Mike Shanahan,Mike Shanahan,51.455733808674985,Offensive,12,0
WAS,2010,0.375,0.38835633,0.39069957,-0.015699565410614,-0.0023432374,-0.013356328010559,-0.015699565410614,Mike Shanahan,Mike Shanahan,40.10695187165776,Offensive,12,0
WAS,2012,0.625,0.6706797,0.6477151,-0.0227150917053222,0.022964597,-0.0456796884536743,-0.0227150917053222,Mike Shanahan,Mike Shanahan,37.4331550802139,Offensive,12,0
DEN,1999,0.375,0.4540684,0.40414613,-0.029146134853363,0.049922258,-0.0790683925151825,-0.029146134853363,Mike Shanahan,Mike Shanahan,35.056446821152704,Offensive,12,0
DEN,1995,0.5,0.5134056,0.5469604,-0.0469604134559631,-0.033554792,-0.0134056210517883,-0.0469604134559631,Mike Shanahan,Mike Shanahan,30.24361259655377,Offensive,12,0
DEN,2001,0.5,0.55233854,0.57351565,-0.0735156536102294,-0.021177113,-0.0523385405540466,-0.0735156536102294,Mike Shanahan,Mike Shanahan,22.400475341651813,Offensive,12,0
DEN,2007,0.4375,0.50087774,0.53814775,-0.100647747516632,-0.03727001,-0.0633777379989624,-0.100647747516632,Mike Shanahan,Mike Shanahan,16.33986928104575,Offensive,12,0
WAS,2011,0.3125,0.40594152,0.44677043,-0.134270429611206,-0.040828913,-0.0934415161609649,-0.134270429611206,Mike Shanahan,Mike Shanahan,9.20974450386215,Offensive,12,0
WAS,2013,0.1875,0.38498497,0.4379034,-0.2504034042358398,-0.052918434,-0.1974849700927734,-0.2504034042358398,Mike Shanahan,Mike Shanahan,1.66369578134284,Offensive,12,0
SFO,2010,0.375,0.4685358,0.41443777,-0.0394377708435058,0.05409804,-0.0935358107089996,-0.0394377708435058,Mike Singletary,Jim Tomsula / Mike Singletary,32.382650029708856,Defensive,0,1
SFO,2009,0.5,0.52478343,0.6173298,-0.1173297762870788,-0.092546344,-0.024783432483673,-0.1173297762870788,Mike Singletary,Mike Singletary,12.240047534165182,Defensive,0,1
MIN,2005,0.5625,0.54146695,0.4969018,0.06559818983078,0.04456514,0.0210330486297607,0.06559818983078,Mike Tice,Mike Tice,66.78550207961973,Offensive,1,0
MIN,2003,0.5625,0.6629355,0.6433273,-0.0808272957801818,0.0196082,-0.1004354953765869,-0.0808272957801818,Mike Tice,Mike Tice,20.499108734402853,Offensive,1,0
MIN,2004,0.5,0.6067652,0.5820708,-0.0820708274841308,0.024694383,-0.1067652106285095,-0.0820708274841308,Mike Tice,Mike Tice,20.2020202020202,Offensive,1,0
MIN,2002,0.375,0.4723416,0.48506698,-0.1100669801235199,-0.012725383,-0.0973415970802307,-0.1100669801235199,Mike Tice,Mike Tice,13.725490196078432,Offensive,1,0
PIT,2017,0.8125,0.662376,0.59042275,0.2220772504806518,0.07195324,0.1501240134239196,0.2220772504806518,Mike Tomlin,Mike Tomlin,97.0291146761735,Defensive,0,1
PIT,2008,0.75,0.6635646,0.54531246,0.2046875357627868,0.11825216,0.0864353775978088,0.2046875357627868,Mike Tomlin,Mike Tomlin,95.6625074272133,Defensive,0,1
PIT,2015,0.625,0.5730417,0.42859897,0.1964010298252105,0.1444427,0.0519583225250244,0.1964010298252105,Mike Tomlin,Mike Tomlin,95.18716577540108,Defensive,0,1
PIT,2016,0.6875,0.59470403,0.4941467,0.1933532953262329,0.10055733,0.0927959680557251,0.1933532953262329,Mike Tomlin,Mike Tomlin,94.6524064171123,Defensive,0,1
PIT,2011,0.75,0.6826286,0.5982836,0.151716411113739,0.08434498,0.0673714280128479,0.151716411113739,Mike Tomlin,Mike Tomlin,89.54248366013073,Defensive,0,1
PIT,2018,0.5938,0.5640687,0.45971215,0.1340878522872924,0.10435653,0.0297313249588012,0.1340878522872924,Mike Tomlin,Mike Tomlin,85.91800356506238,Defensive,0,1
PIT,2020,0.75,0.69885445,0.64139795,0.1086020469665527,0.057456493,0.0511455535888671,0.1086020469665527,Mike Tomlin,Mike Tomlin,80.51099227569816,Defensive,0,1
PIT,2007,0.625,0.65596676,0.52298796,0.102012038230896,0.1329788,-0.0309667587280273,0.102012038230896,Mike Tomlin,Mike Tomlin,78.78787878787878,Defensive,0,1
PIT,2010,0.75,0.79559547,0.66866803,0.0813319683074951,0.12692744,-0.0455954670906066,0.0813319683074951,Mike Tomlin,Mike Tomlin,72.48960190136661,Defensive,0,1
PIT,2019,0.5,0.50378174,0.42096448,0.0790355205535888,0.08281726,-0.0037817358970642,0.0790355205535888,Mike Tomlin,Mike Tomlin,72.01426024955437,Defensive,0,1
PIT,2012,0.5,0.4980317,0.43066108,0.0693389177322387,0.06737062,0.0019682943820953,0.0693389177322387,Mike Tomlin,Mike Tomlin,68.38978015448603,Defensive,0,1
PIT,2014,0.6875,0.71598285,0.66461533,0.0228846669197082,0.05136752,-0.0284828543663024,0.0228846669197082,Mike Tomlin,Mike Tomlin,53.23826500297088,Defensive,0,1
PIT,2013,0.5,0.56102246,0.48778212,0.0122178792953491,0.07324034,-0.0610224604606628,0.0122178792953491,Mike Tomlin,Mike Tomlin,50.08912655971479,Defensive,0,1
PIT,2022,0.5294,0.5625602,0.5239339,0.0054661125183105,0.038626313,-0.0331602006912231,0.0054661125183105,Mike Tomlin,Mike Tomlin,47.35591206179441,Defensive,0,1
PIT,2009,0.5625,0.63096964,0.56976724,-0.0072672367095947,0.061202407,-0.0684696435928344,-0.0072672367095947,Mike Tomlin,Mike Tomlin,43.01841948900773,Defensive,0,1
PIT,2021,0.5588,0.6338518,0.5782918,-0.0194917737960815,0.055560052,-0.0750518261909485,-0.0194917737960815,Mike Tomlin,Mike Tomlin,38.38383838383838,Defensive,0,1
PIT,2024,0.5882,0.6513068,0.6143438,-0.0261438220024109,0.036962986,-0.0631068079948425,-0.0261438220024109,Mike Tomlin,Mike Tomlin,36.244800950683306,Defensive,0,1
PIT,2023,0.5882,0.63263696,0.6365936,-0.0483935802459717,-0.003956616,-0.0444369643211365,-0.0483935802459717,Mike Tomlin,Mike Tomlin,29.530600118835416,Defensive,0,1
OTI,2018,0.5625,0.49081773,0.41314015,0.1493598520755767,0.07767758,0.0716822743415832,0.1493598520755767,Mike Vrabel,Mike Vrabel,89.18597742127153,Defensive,0,1
OTI,2020,0.6875,0.5789262,0.54179007,0.1457099318504333,0.037136137,0.1085737943649292,0.1457099318504333,Mike Vrabel,Mike Vrabel,88.35412953060012,Defensive,0,1
OTI,2021,0.7059,0.6615632,0.59493995,0.110960052871704,0.06662327,0.0443367823600768,0.110960052871704,Mike Vrabel,Mike Vrabel,80.92691622103388,Defensive,0,1
OTI,2023,0.3529,0.33218756,0.281459,0.071440996313095,0.05072856,0.0207124368190765,0.071440996313095,Mike Vrabel,Mike Vrabel,69.22162804515746,Defensive,0,1
OTI,2019,0.5625,0.59579986,0.54625297,0.0162470340728759,0.049546897,-0.0332998633384704,0.0162470340728759,Mike Vrabel,Mike Vrabel,51.277480689245394,Defensive,0,1
OTI,2022,0.4118,0.49654385,0.42105672,-0.009256717634201,0.07548714,-0.0847438544750213,-0.009256717634201,Mike Vrabel,Mike Vrabel,42.42424242424242,Defensive,0,1
RAI,1995,0.5,0.2752185,0.31859055,0.1814094483852386,-0.043372065,0.2247815132141113,0.1814094483852386,Mike White,Mike White,93.40463458110516,Offensive,8,0
RAI,1996,0.4375,0.4128834,0.42513362,0.012366384267807,-0.012250215,0.0246165990829467,0.012366384267807,Mike White,Mike White,50.14854426619133,Offensive,8,0
MIN,2017,0.8125,0.5933877,0.56787825,0.2446217536926269,0.025509477,0.2191122770309448,0.2446217536926269,Mike Zimmer,Mike Zimmer,98.27688651218062,Defensive,0,26
MIN,2014,0.4375,0.31545556,0.32213888,0.1153611242771148,-0.00668332,0.1220444440841674,0.1153611242771148,Mike Zimmer,Mike Zimmer,81.93701723113487,Defensive,0,26
MIN,2015,0.6875,0.5991874,0.5807071,0.10679292678833,0.0184803,0.0883126258850097,0.10679292678833,Mike Zimmer,Mike Zimmer,79.73856209150327,Defensive,0,26
MIN,2020,0.4375,0.4728624,0.44115433,-0.0036543309688568,0.03170806,-0.0353623926639556,-0.0036543309688568,Mike Zimmer,Mike Zimmer,44.563279857397504,Defensive,0,26
MIN,2021,0.4706,0.51172036,0.50541294,-0.0348129362106323,0.006307423,-0.0411203593254089,-0.0348129362106323,Mike Zimmer,Mike Zimmer,33.68983957219251,Defensive,0,26
MIN,2016,0.5,0.5212256,0.54218066,-0.0421806573867797,-0.020955086,-0.0212255716323852,-0.0421806573867797,Mike Zimmer,Mike Zimmer,31.491384432560903,Defensive,0,26
MIN,2018,0.5312,0.59231013,0.5780569,-0.0468568718910217,0.014253259,-0.0611101305961608,-0.0468568718910217,Mike Zimmer,Mike Zimmer,30.421865715983365,Defensive,0,26
MIN,2019,0.625,0.6555358,0.6735434,-0.0485433936119079,-0.018007576,-0.0305358171463012,-0.0485433936119079,Mike Zimmer,Mike Zimmer,29.411764705882355,Defensive,0,26
DEN,2022,0.2941,0.35411552,0.36218134,-0.0680813356876373,-0.00806582,-0.0600155159473419,-0.0680813356876373,Nathaniel Hackett,Jerry Rosburg / Nathaniel Hackett,23.58882947118241,Offensive,12,0
MIA,2005,0.5625,0.52802247,0.5435141,0.0189859271049499,-0.015491605,0.0344775319099426,0.0189859271049499,Nick Saban,Nick Saban,52.346999405822935,Defensive,0,9
MIA,2006,0.375,0.37654215,0.35614398,0.0188560187816619,0.02039817,-0.0015421509742736,0.0188560187816619,Nick Saban,Nick Saban,52.22816399286988,Defensive,0,9
PHI,2024,0.8235,0.7374251,0.678998,0.1445020065307617,0.058427095,0.0860749111175537,0.1445020065307617,Nick Sirianni,Nick Sirianni,88.05704099821747,Offensive,3,0
PHI,2023,0.6471,0.601452,0.5477943,0.0993057175636291,0.05365771,0.0456480070114135,0.0993057175636291,Nick Sirianni,Nick Sirianni,78.07486631016043,Offensive,3,0
PHI,2022,0.8235,0.7682151,0.73568124,0.0878187642097473,0.032533884,0.0552848801612854,0.0878187642097473,Nick Sirianni,Nick Sirianni,74.62863933452168,Offensive,3,0
PHI,2021,0.5294,0.5501733,0.54567647,-0.0162764698028564,0.004496813,-0.020773282623291,-0.0162764698028564,Nick Sirianni,Nick Sirianni,39.809863339275104,Offensive,3,0
CLE,1972,0.7143,0.5541683,0.49119425,0.2231057518005371,0.062974036,0.1601317160606384,0.2231057518005371,Nick Skorich,Nick Skorich,97.14795008912655,Offensive,3,0
CLE,1971,0.6429,0.5249684,0.5301295,0.1127705077171326,-0.0051611066,0.1179316143035889,0.1127705077171326,Nick Skorich,Nick Skorich,81.22400475341652,Offensive,3,0
CLE,1973,0.5714,0.5085345,0.5341589,0.0372411145210266,-0.025624394,0.0628655089378357,0.0372411145210266,Nick Skorich,Nick Skorich,57.75401069518716,Offensive,3,0
CLE,1974,0.2857,0.37289447,0.35577834,-0.0700783365249633,0.01711613,-0.0871944659233093,-0.0700783365249633,Nick Skorich,Nick Skorich,23.1729055258467,Offensive,3,0
ATL,1971,0.5357,0.48012802,0.45976517,0.0759348339557647,0.020362854,0.0555719799518584,0.0759348339557647,Norm Van Brocklin,Norm Van Brocklin,70.76648841354724,Other,0,0
ATL,1973,0.6429,0.6229806,0.64083344,0.0020665625572204,-0.017852843,0.0199194053649902,0.0020665625572204,Norm Van Brocklin,Norm Van Brocklin,46.28639334521687,Other,0,0
ATL,1970,0.3571,0.3815392,0.37917623,-0.0220762292385101,0.0023629665,-0.0244391957759857,-0.0220762292385101,Norm Van Brocklin,Norm Van Brocklin,37.849079025549614,Other,0,0
ATL,1974,0.2143,0.27056485,0.28947565,-0.0751756495952606,-0.018910795,-0.05626485414505,-0.0751756495952606,Norm Van Brocklin,Marion Campbell / Norm Van Brocklin,21.984551396316103,Other,0,0
ATL,1972,0.5,0.560655,0.58974695,-0.0897469520568847,-0.029091954,-0.0606549978256225,-0.0897469520568847,Norm Van Brocklin,Norm Van Brocklin,18.478906714200832,Other,0,0
NYG,2019,0.25,0.3691078,0.39054227,-0.1405422687530517,-0.021434456,-0.1191078126430511,-0.1405422687530517,Pat Shurmur,Pat Shurmur,8.49673202614379,Offensive,11,0
CLE,2012,0.3125,0.41487724,0.4584238,-0.1459237933158874,-0.043546557,-0.1023772358894348,-0.1459237933158874,Pat Shurmur,Pat Shurmur,7.78371954842543,Offensive,11,0
CLE,2011,0.25,0.4827823,0.5092515,-0.2592514753341675,-0.026469171,-0.2327823042869568,-0.2592514753341675,Pat Shurmur,Pat Shurmur,1.1883541295306002,Offensive,11,0
NYG,2018,0.3125,0.5725786,0.5786507,-0.2661507129669189,-0.006072104,-0.2600786089897156,-0.2661507129669189,Pat Shurmur,Pat Shurmur,0.8318478906714201,Offensive,11,0
CIN,1975,0.7857,0.69334054,0.632355,0.1533450252532958,0.060985565,0.0923594600677489,0.1533450252532958,Paul Brown,Paul Brown,89.8989898989899,Other,0,0
CIN,1973,0.7143,0.6728053,0.61402905,0.100270950126648,0.05877626,0.0414946907043457,0.100270950126648,Paul Brown,Paul Brown,78.43137254901961,Other,0,0
CIN,1974,0.5,0.47114822,0.44271675,0.0572832524776458,0.028431475,0.0288517773151397,0.0572832524776458,Paul Brown,Paul Brown,64.28995840760547,Other,0,0
CIN,1972,0.5714,0.55952835,0.5966031,-0.0252030955314636,-0.037074745,0.0118716491699218,-0.0252030955314636,Paul Brown,Paul Brown,36.48247177658943,Other,0,0
CIN,1970,0.5714,0.5851353,0.613544,-0.0421439872741699,-0.028408706,-0.0137352810859679,-0.0421439872741699,Paul Brown,Paul Brown,31.55080213903744,Other,0,0
CIN,1971,0.2857,0.42539373,0.5459489,-0.2602489226341247,-0.12055519,-0.1396937304019928,-0.2602489226341247,Paul Brown,Paul Brown,1.1289364230540702,Other,0,0
KAN,1977,0.1429,0.20524085,0.24981433,-0.1069143315315246,-0.044573486,-0.0623408456802368,-0.1069143315315246,Paul Wiggin,Paul Wiggin / Tom Bettis,14.67617349970291,Defensive,0,3
KAN,1975,0.3571,0.42350757,0.4748435,-0.1177435020446777,-0.05133593,-0.0664075712203979,-0.1177435020446777,Paul Wiggin,Paul Wiggin,11.942959001782532,Defensive,0,3
KAN,1976,0.3571,0.3886466,0.5188717,-0.1617717246055603,-0.13022512,-0.0315466026306152,-0.1617717246055603,Paul Wiggin,Paul Wiggin,6.120023767082591,Defensive,0,3
SEA,2013,0.8125,0.6975139,0.54973114,0.2627688646316528,0.14778274,0.1149861216545105,0.2627688646316528,Pete Carroll,Pete Carroll,98.989898989899,Defensive,1,9
SEA,2014,0.75,0.6748777,0.58361167,0.1663883328437805,0.091266036,0.0751222968101501,0.1663883328437805,Pete Carroll,Pete Carroll,91.5032679738562,Defensive,1,9
SEA,2020,0.75,0.650163,0.60017824,0.1498217582702636,0.049984753,0.0998370051383972,0.1498217582702636,Pete Carroll,Pete Carroll,89.3048128342246,Defensive,1,9
SEA,2016,0.6562,0.5855545,0.5419429,0.1142571055412292,0.043611586,0.0706455194473266,0.1142571055412292,Pete Carroll,Pete Carroll,81.63992869875223,Defensive,1,9
NWE,1998,0.5625,0.5360898,0.47532886,0.0871711373329162,0.060760915,0.0264102220535278,0.0871711373329162,Pete Carroll,Pete Carroll,74.39096850861556,Defensive,1,9
SEA,2022,0.5294,0.506757,0.44468817,0.0847118288516998,0.06206885,0.0226429790496826,0.0847118288516998,Pete Carroll,Pete Carroll,73.61853832442068,Defensive,1,9
SEA,2017,0.5625,0.5644858,0.48382053,0.078679472208023,0.08066526,-0.0019857883453369,0.078679472208023,Pete Carroll,Pete Carroll,71.95484254307783,Defensive,1,9
SEA,2019,0.6875,0.70325255,0.6124085,0.0750914812088012,0.090844035,-0.0157525539398193,0.0750914812088012,Pete Carroll,Pete Carroll,70.52881758764111,Defensive,1,9
SEA,2023,0.5294,0.55805,0.4560306,0.0733693927764892,0.10201937,-0.0286499768257141,0.0733693927764892,Pete Carroll,Pete Carroll,69.87522281639929,Defensive,1,9
SEA,2012,0.6875,0.658283,0.6191597,0.0683403015136718,0.039123297,0.0292170047760009,0.0683403015136718,Pete Carroll,Pete Carroll,67.97385620915033,Defensive,1,9
NWE,1997,0.625,0.5840926,0.5776362,0.0473638176918029,0.0064564347,0.0409073829650878,0.0473638176918029,Pete Carroll,Pete Carroll,61.913250148544265,Defensive,1,9
SEA,2018,0.625,0.62812155,0.5866437,0.0383563041687011,0.04147786,-0.0031215548515319,0.0383563041687011,Pete Carroll,Pete Carroll,58.05109922756981,Defensive,1,9
SEA,2015,0.625,0.6421908,0.5964077,0.0285922884941101,0.045783103,-0.0171908140182495,0.0285922884941101,Pete Carroll,Pete Carroll,55.19904931669638,Defensive,1,9
NWE,1999,0.5,0.45661643,0.4811881,0.0188119113445281,-0.024571657,0.0433835685253143,0.0188119113445281,Pete Carroll,Pete Carroll,52.10932857991681,Defensive,1,9
SEA,2010,0.4375,0.44126502,0.4375865,-8.64863395690918e-05,0.0036785305,-0.0037650167942047,-8.64863395690918e-05,Pete Carroll,Pete Carroll,45.81105169340464,Defensive,1,9
NYJ,1994,0.375,0.39583743,0.41654453,-0.0415445268154144,-0.0207071,-0.0208374261856079,-0.0415445268154144,Pete Carroll,Pete Carroll,31.72905525846702,Defensive,1,9
